strategy,size,epochs,mse,accuracy,network
reverse-4,5,22,0.9521661996841431,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,23,0.9723588824272156,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,24,0.9963087439537048,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,25,0.9970396757125854,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,26,0.990138590335846,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,27,0.9908966422080994,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,28,0.9845075607299805,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,29,0.9644018411636353,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,30,0.949382483959198,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,31,0.9442670941352844,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,32,0.936378002166748,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,33,0.9288403987884521,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,34,0.9311298131942749,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,35,0.9369913935661316,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,36,0.9376423954963684,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,37,0.9374745488166809,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,38,0.9398103356361389,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,39,0.938530445098877,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,40,0.9321379661560059,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,41,0.9269914031028748,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,42,0.9239454865455627,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,43,0.9184365272521973,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,44,0.9126868844032288,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,45,0.9104204177856445,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,46,0.906091034412384,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,47,0.900452196598053,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,48,0.9000117182731628,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,49,0.8961725234985352,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,50,0.8909668922424316,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,51,0.8881365060806274,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,52,0.8845686912536621,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,53,0.8816475868225098,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,54,0.8767270445823669,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,55,0.8721592426300049,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,56,0.8677783608436584,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,57,0.8601321578025818,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,58,0.8537033200263977,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,59,0.847383975982666,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,60,0.8408864736557007,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,61,0.8335727453231812,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,62,0.8269233703613281,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,63,0.8186795711517334,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,64,0.8111755847930908,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,65,0.803564190864563,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,66,0.7971990704536438,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,67,0.7914414405822754,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,68,0.7872426509857178,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,69,0.7829822897911072,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,70,0.7770160436630249,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,71,0.7525858283042908,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,72,0.6504634618759155,0.025210084033613446,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,73,0.5527403354644775,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,74,0.5800846219062805,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,75,0.6180304884910583,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,76,0.57957923412323,0.03361344537815126,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,77,0.5463443398475647,0.04201680672268908,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,78,0.536085844039917,0.008403361344537815,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,79,0.5440073013305664,0.01680672268907563,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,80,0.547710120677948,0.04201680672268908,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,81,0.5335204005241394,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,82,0.5196992754936218,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,83,0.507317841053009,0.06722689075630252,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,84,0.5029557347297668,0.05042016806722689,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,85,0.5038039684295654,0.04201680672268908,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,86,0.4993857443332672,0.025210084033613446,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,87,0.4923991858959198,0.025210084033613446,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,88,0.483479380607605,0.05042016806722689,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,89,0.47476381063461304,0.06722689075630252,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,90,0.47303128242492676,0.04201680672268908,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,91,0.47203388810157776,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,92,0.465705931186676,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,93,0.45718154311180115,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,94,0.4488980770111084,0.058823529411764705,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,95,0.44574692845344543,0.058823529411764705,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,96,0.44520193338394165,0.05042016806722689,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,97,0.438674658536911,0.058823529411764705,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,98,0.430757611989975,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,99,0.4226731061935425,0.058823529411764705,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,100,0.41966262459754944,0.058823529411764705,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,101,0.4160589575767517,0.06722689075630252,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,102,0.4072112739086151,0.09243697478991597,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,103,0.4007088243961334,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,104,0.3938218653202057,0.06722689075630252,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,105,0.38830849528312683,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,106,0.38117313385009766,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,107,0.37385523319244385,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,108,0.3675362467765808,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,109,0.35895341634750366,0.06722689075630252,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,110,0.35260799527168274,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,111,0.3444203734397888,0.06722689075630252,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,112,0.3354576826095581,0.09243697478991597,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,113,0.32754552364349365,0.06722689075630252,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,114,0.3201727569103241,0.09243697478991597,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,115,0.31778597831726074,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,116,0.31747010350227356,0.09243697478991597,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,117,0.3122963011264801,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,118,0.29214343428611755,0.13445378151260504,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,119,0.2794920802116394,0.12605042016806722,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,120,0.279080331325531,0.11764705882352941,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,121,0.27525776624679565,0.16806722689075632,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,122,0.2619018852710724,0.18487394957983194,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,123,0.25141653418540955,0.13445378151260504,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,124,0.2503463923931122,0.10084033613445378,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,125,0.25089114904403687,0.10084033613445378,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,126,0.24451366066932678,0.15966386554621848,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,127,0.2314327508211136,0.16806722689075632,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,128,0.21830269694328308,0.16806722689075632,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,129,0.21234095096588135,0.10084033613445378,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,130,0.21274423599243164,0.1092436974789916,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,131,0.21651101112365723,0.13445378151260504,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,132,0.22353129088878632,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,133,0.2108205407857895,0.15126050420168066,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,134,0.18978463113307953,0.15966386554621848,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,135,0.18103329837322235,0.18487394957983194,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,136,0.1905633956193924,0.1092436974789916,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,137,0.20111805200576782,0.15126050420168066,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,138,0.18542619049549103,0.226890756302521,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,139,0.16292862594127655,0.18487394957983194,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,140,0.16505952179431915,0.21008403361344538,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,141,0.17332349717617035,0.20168067226890757,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,142,0.17358367145061493,0.21008403361344538,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,143,0.15283723175525665,0.226890756302521,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,144,0.14516358077526093,0.20168067226890757,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,145,0.1527915596961975,0.25210084033613445,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,146,0.1485024392604828,0.25210084033613445,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,147,0.13776271045207977,0.3025210084033613,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,148,0.13075390458106995,0.24369747899159663,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,149,0.13423044979572296,0.25210084033613445,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,150,0.13551124930381775,0.2605042016806723,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,151,0.12888137996196747,0.3277310924369748,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,152,0.11945323646068573,0.3025210084033613,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,153,0.11610469222068787,0.31092436974789917,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,154,0.11461448669433594,0.31932773109243695,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,155,0.11729151755571365,0.29411764705882354,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,156,0.11776094883680344,0.29411764705882354,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,157,0.12002109736204147,0.2857142857142857,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,158,0.11878570169210434,0.3025210084033613,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,159,0.11447925865650177,0.35294117647058826,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,160,0.10677178204059601,0.3949579831932773,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,161,0.09888335317373276,0.3697478991596639,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,162,0.09508882462978363,0.4369747899159664,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,163,0.09433799982070923,0.3697478991596639,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,164,0.09792666137218475,0.31932773109243695,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,165,0.10281257331371307,0.33613445378151263,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,166,0.1087910383939743,0.29411764705882354,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,167,0.10789189487695694,0.3697478991596639,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,168,0.10180294513702393,0.42857142857142855,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,169,0.08863063901662827,0.47058823529411764,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,170,0.08216176182031631,0.4369747899159664,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,171,0.085506871342659,0.40336134453781514,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,172,0.09145794808864594,0.3865546218487395,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,173,0.09508813917636871,0.3949579831932773,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,174,0.08865982294082642,0.5294117647058824,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,175,0.07836638391017914,0.5546218487394958,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,176,0.07523344457149506,0.48739495798319327,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,177,0.08088342845439911,0.42857142857142855,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,178,0.08637923747301102,0.44537815126050423,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,179,0.0821470394730568,0.5462184873949579,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,180,0.07493573427200317,0.6050420168067226,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,181,0.06960192322731018,0.5462184873949579,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,182,0.07036129385232925,0.5294117647058824,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,183,0.07405994832515717,0.47058823529411764,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,184,0.07409285008907318,0.5714285714285714,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,185,0.07117391377687454,0.6050420168067226,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,186,0.067642942070961,0.6134453781512605,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,187,0.06608881801366806,0.5714285714285714,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,188,0.06627850234508514,0.5714285714285714,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,189,0.06449543684720993,0.5966386554621849,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,190,0.0643962100148201,0.5462184873949579,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,191,0.06456998735666275,0.6134453781512605,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,192,0.06396651268005371,0.6386554621848739,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,193,0.05962926521897316,0.680672268907563,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,194,0.0548153854906559,0.7142857142857143,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,195,0.05370606482028961,0.7058823529411765,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,196,0.055492863059043884,0.7058823529411765,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,197,0.05475235730409622,0.7226890756302521,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,198,0.05273773521184921,0.6722689075630253,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,199,0.05329785868525505,0.6470588235294118,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,200,0.0563049241900444,0.5882352941176471,Accuracy_MLP-3-300_Perm-5_Batch-ALL
